  128.000000 -180.000000    0.002155
  128.000000 -162.000000    0.000000
  128.000000 -144.000000    0.000000
  128.000000 -126.000000    0.000000
  128.000000 -108.000000    0.000000
  128.000000  -90.000000    0.000000
  128.000000  -72.000000    0.000000
  128.000000  -54.000000    0.000000
  128.000000  -36.000000    0.000000
  128.000000  -18.000000    0.000000
  128.000000    0.000000    0.000000
  128.000000   18.000000    0.000000
  128.000000   36.000000    0.000000
  128.000000   54.000000    0.000000
  128.000000   72.000000    0.000000
  128.000000   90.000000    0.000000
  128.000000  108.000000    0.000000
  128.000000  126.000000    0.000000
  128.000000  144.000000    0.000000
  128.000000  162.000000    0.000000
  128.000000  180.000000    0.002155

  130.584954 -180.000000    0.002155
  130.584954 -162.000000    0.000000
  130.584954 -144.000000    0.000000
  130.584954 -126.000000    0.000000
  130.584954 -108.000000    0.000000
  130.584954  -90.000000    0.000000
  130.584954  -72.000000    0.000000
  130.584954  -54.000000    0.000000
  130.584954  -36.000000    0.000000
  130.584954  -18.000000    0.000000
  130.584954    0.000000    0.000000
  130.584954   18.000000    0.000000
  130.584954   36.000000    0.000000
  130.584954   54.000000    0.000000
  130.584954   72.000000    0.000000
  130.584954   90.000000    0.000000
  130.584954  108.000000    0.000000
  130.584954  126.000000    0.000000
  130.584954  144.000000    0.000000
  130.584954  162.000000    0.000000
  130.584954  180.000000    0.002155

  133.169907 -180.000000    0.000000
  133.169907 -162.000000    0.000000
  133.169907 -144.000000    0.000000
  133.169907 -126.000000    0.000000
  133.169907 -108.000000    0.000000
  133.169907  -90.000000    0.000000
  133.169907  -72.000000    0.000000
  133.169907  -54.000000    0.000000
  133.169907  -36.000000    0.000000
  133.169907  -18.000000    0.000000
  133.169907    0.000000    0.000000
  133.169907   18.000000    0.000000
  133.169907   36.000000    0.000000
  133.169907   54.000000    0.000000
  133.169907   72.000000    0.000000
  133.169907   90.000000    0.000000
  133.169907  108.000000    0.000000
  133.169907  126.000000    0.000000
  133.169907  144.000000    0.000000
  133.169907  162.000000    0.000000
  133.169907  180.000000    0.000000

  135.754861 -180.000000    0.000000
  135.754861 -162.000000    0.000000
  135.754861 -144.000000    0.000000
  135.754861 -126.000000    0.000000
  135.754861 -108.000000    0.000000
  135.754861  -90.000000    0.000000
  135.754861  -72.000000    0.000000
  135.754861  -54.000000    0.000000
  135.754861  -36.000000    0.000000
  135.754861  -18.000000    0.000000
  135.754861    0.000000    0.000000
  135.754861   18.000000    0.000000
  135.754861   36.000000    0.000000
  135.754861   54.000000    0.000000
  135.754861   72.000000    0.000000
  135.754861   90.000000    0.000000
  135.754861  108.000000    0.000000
  135.754861  126.000000    0.000000
  135.754861  144.000000    0.000000
  135.754861  162.000000    0.000000
  135.754861  180.000000    0.000000

  138.339814 -180.000000    0.000000
  138.339814 -162.000000    0.000000
  138.339814 -144.000000    0.000000
  138.339814 -126.000000    0.000000
  138.339814 -108.000000    0.000000
  138.339814  -90.000000    0.000000
  138.339814  -72.000000    0.000000
  138.339814  -54.000000    0.000000
  138.339814  -36.000000    0.000000
  138.339814  -18.000000    0.000000
  138.339814    0.000000    0.000000
  138.339814   18.000000    0.000000
  138.339814   36.000000    0.000000
  138.339814   54.000000    0.000000
  138.339814   72.000000    0.000000
  138.339814   90.000000    0.000000
  138.339814  108.000000    0.000000
  138.339814  126.000000    0.000000
  138.339814  144.000000    0.000000
  138.339814  162.000000    0.000000
  138.339814  180.000000    0.000000

  140.924768 -180.000000    0.000000
  140.924768 -162.000000    0.000000
  140.924768 -144.000000    0.000000
  140.924768 -126.000000    0.000000
  140.924768 -108.000000    0.000000
  140.924768  -90.000000    0.000000
  140.924768  -72.000000    0.000000
  140.924768  -54.000000    0.000000
  140.924768  -36.000000    0.000000
  140.924768  -18.000000    0.000000
  140.924768    0.000000    0.000000
  140.924768   18.000000    0.000000
  140.924768   36.000000    0.000000
  140.924768   54.000000    0.000000
  140.924768   72.000000    0.000000
  140.924768   90.000000    0.000000
  140.924768  108.000000    0.000000
  140.924768  126.000000    0.000000
  140.924768  144.000000    0.000000
  140.924768  162.000000    0.000000
  140.924768  180.000000    0.000000

  143.509722 -180.000000    0.000000
  143.509722 -162.000000    0.000000
  143.509722 -144.000000    0.000000
  143.509722 -126.000000    0.000000
  143.509722 -108.000000    0.000000
  143.509722  -90.000000    0.000000
  143.509722  -72.000000    0.000000
  143.509722  -54.000000    0.000000
  143.509722  -36.000000    0.000000
  143.509722  -18.000000    0.000000
  143.509722    0.000000    0.000000
  143.509722   18.000000    0.000000
  143.509722   36.000000    0.000000
  143.509722   54.000000    0.000000
  143.509722   72.000000    0.000000
  143.509722   90.000000    0.000000
  143.509722  108.000000    0.000000
  143.509722  126.000000    0.000000
  143.509722  144.000000    0.000000
  143.509722  162.000000    0.000000
  143.509722  180.000000    0.000000

  146.094675 -180.000000    0.000000
  146.094675 -162.000000    0.000000
  146.094675 -144.000000    0.000000
  146.094675 -126.000000    0.000000
  146.094675 -108.000000    0.000000
  146.094675  -90.000000    0.000000
  146.094675  -72.000000    0.000000
  146.094675  -54.000000    0.000000
  146.094675  -36.000000    0.000000
  146.094675  -18.000000    0.000000
  146.094675    0.000000    0.000000
  146.094675   18.000000    0.000000
