165.37328238 8.15885570
165.64411951 7.92862861
165.96407415 7.69036202
166.33362223 7.44690269
166.75259347 7.20031524
167.22016092 6.95186305
167.73485006 6.70208350
168.29456759 6.45091002
168.89664858 6.19780042
169.53791936 5.94185069
170.21477157 5.68188990
170.92324326 5.41656231
171.65910408 5.14441032
172.41794329 4.86397703
173.19525879 4.57395053
173.98654385 4.27336989
174.78736318 3.96189836
175.59340203 3.64013364
176.40045283 3.30987852
177.20424212 2.97425343
177.99972882 2.63753485
178.77768433 2.30468168
179.49074319 1.98064574
179.50483771 1.66967034
178.82252756 1.37478683
178.10080368 1.09761740
177.38814655 0.83846303
176.69251492 0.59657336
176.01702274 0.37048411
175.36345745 0.15834035
174.73301801 -0.04183685
174.12654411 -0.23195550
173.54461336 -0.41373111
172.98759771 -0.58863498
172.45570657 -0.75790261
171.94902702 -0.92258471
171.46756683 -1.08361559
171.01130561 -1.24186905
170.58026105 -1.39816551
170.17458354 -1.55319956
169.79469996 -1.70738244
169.44152099 -1.86064425
169.11655669 -2.01231696
168.82122813 -2.16121955
168.55868418 -2.30440194
168.31399348 -2.44279484
168.08859023 -2.57447417
167.88424060 -2.69803183
167.70298804 -2.81257899
167.54708117 -2.91763262
167.41888059 -3.01294848
167.32075613 -3.09837375
167.25498670 -3.17376633
167.22367265 -3.23898990
167.22847489 -3.29471219
167.27265662 -3.34412659
167.35598976 -3.38767106
167.47781447 -3.42601122
167.63707396 -3.46003050
167.83236470 -3.49075786
168.06198779 -3.51923515
168.32399320 -3.54633264
168.61621648 -3.57253711
168.93631223 -3.59776219
169.28178889 -3.62125196
169.64628739 -3.64184580
170.03797761 -3.65311799
170.45321624 -3.65372826
170.88779186 -3.64275237
171.33682996 -3.61998953
171.79495622 -3.58594199
172.25677415 -3.54147820
172.71711497 -3.48764630
173.17092453 -3.42574202
173.61307016 -3.35740967
174.03818326 -3.28466724
174.44053819 -3.20984376
174.81395879 -3.13545829
175.15176882 -3.06408858
175.44683828 -2.99826773
175.69181944 -2.94042328
175.87967937 -2.89284908
176.00456960 -2.85768398
176.06289611 -2.83686984
176.05423887 -2.83206838
175.98171420 -2.84454051
175.85164089 -2.87502714
175.67281709 -2.92370123
175.45567300 -2.99022704
175.21087605 -3.07386986
174.94801238 -3.17365732
174.67512555 -3.28859253
174.39870901 -3.41781927
174.12384095 -3.56067467
173.85436799 -3.71662023
173.59310064 -3.88507878
173.34200302 -4.06522038
173.10237491 -4.25564966
172.87455104 -4.45338492
172.65574089 -4.65590243
172.44454534 -4.86217966
172.24016494 -5.07108856
172.04207662 -5.28146753
171.85006653 -5.49214138
171.66429746 -5.70188712
171.48534744 -5.90937112
171.31420213 -6.11309007
171.15220203 -6.31136786
171.00095720 -6.50248905
170.86225407 -6.68512034
170.73819350 -6.85962433
170.63386332 -7.02708109
170.55291127 -7.18545981
170.49713536 -7.33567068
170.46413824 -7.47381541
170.45507409 -7.60170597
170.47087816 -7.72078420
170.51224548 -7.83188728
170.57961804 -7.93526795
170.67317380 -8.03080358
170.79281459 -8.11827476
170.93815253 -8.19761520
171.10849699 -8.26908217
171.30284470 -8.33333502
171.51987540 -8.39142624
171.75795795 -8.44470883
172.01517347 -8.49465442
172.28606242 -8.54213636
172.57438908 -8.59764714
172.87590465 -8.66332349
173.18571693 -8.73916219
173.49948659 -8.82287946
173.81325327 -8.91174141
174.12291408 -9.00294824
174.42407309 -9.09379499
174.71202327 -9.18196837
174.98176548 -9.26581581
175.22804918 -9.34446074
175.44545380 -9.41773655
175.62855025 -9.48597145
175.77218353 -9.54968051
175.87192160 -9.60928110
175.92491245 -9.66547137
175.93335400 -9.72839005
175.90010651 -9.79964097
175.82984198 -9.88080056
175.72848510 -9.97350139
175.60256471 -10.07935326
175.45863776 -10.19979027
175.30286215 -10.33583696
175.14072687 -10.48779499
174.97690874 -10.65488325
174.81521595 -10.83491432
174.65858267 -11.02413414
174.50909069 -11.21737304
174.36800525 -11.40861771
174.23581992 -11.59199801
174.11231129 -11.76298621
173.99661004 -11.91942443
173.88729524 -12.06198459
173.78252023 -12.19390650
173.68017422 -12.32020296
173.57807639 -12.44670694
173.47418631 -12.57927342
173.36680493 -12.72326612
173.25473366 -12.88331936
173.13736176 -13.06328316
173.01466595 -13.26625451
172.88712853 -13.49462618
172.75560021 -13.75010663
172.62114354 -14.03367655
172.48488767 -14.34544976
172.34791073 -14.68439420
172.21115018 -15.04794390
172.07534779 -15.43183842
171.94106937 -15.83029064
171.80879728 -16.23603701
171.67904018 -16.64033866
171.55243366 -17.03324200
171.42982352 -17.40424126
171.31231563 -17.74334248
171.20125675 -18.04233786
171.09812305 -18.29587697
171.00434630 -18.50187990
170.92304270 -18.65709163
170.84943451 -18.78150948
170.78364178 -18.88021387
170.72570623 -18.95855934
170.67557748 -19.02163577
170.63312353 -19.07394174
170.59816221 -19.11921511
170.57050891 -19.16034145
170.55003579 -19.19928203
170.53673334 -19.23699596
170.53076366 -19.27335411
170.53249196 -19.30706227
170.54247970 -19.33564249
170.56138217 -19.35566627
170.59282197 -19.34829098
170.63588494 -19.31736765
170.69139222 -19.25622693
170.76019467 -19.15728406
170.84297300 -19.01318982
170.94012053 -18.81785959
171.05164595 -18.56747283
171.17708947 -18.26118808
171.31545438 -17.90131660
171.46515471 -17.49289998
171.62398163 -17.04288974
171.78909014 -16.55923979
171.95700903 -16.05014601
172.12367819 -15.52351892
172.28451958 -14.98665927
172.43454735 -14.44606030
172.56852315 -13.90726574
172.68115870 -13.37474537
172.76736124 -12.85178214
172.82250844 -12.34038442
172.84272906 -11.84124210
172.82516109 -11.35374123
172.76815717 -10.87603651
172.67141331 -10.40517542
172.53601022 -9.93727543
172.36437835 -9.46778142
172.16020827 -8.99185769
171.92832290 -8.50496157
171.67450870 -8.00358763
171.40529543 -7.48605257
171.12768993 -6.95305868
170.84888841 -6.40777070
170.57600125 -5.85532611
170.31581448 -5.30195577
170.07459760 -4.75401399
169.85795280 -4.21716177
169.67069358 -3.69581276
169.51674055 -3.19285034
169.39902893 -2.70957745
169.31942760 -2.24584524
169.27867461 -1.80030676
169.27633632 -1.37073450
169.31079757 -0.95433698
169.37928979 -0.54801603
169.47796034 -0.14853325
169.60198265 0.24740920
169.74570429 0.64312419
169.90282677 1.04183855
170.06661112 1.44642623
170.23010441 1.85890390
170.38638554 2.27972688
170.52883132 2.70708969
170.65140408 3.13655309
170.74895489 3.56124958
170.81752281 3.97266285
170.85459267 4.36172773
170.85925922 4.71992114
170.83224826 5.04011130
170.77576619 5.31707833
170.69318268 5.54773931
170.58857963 5.73117146
170.46623012 5.86845819
170.33016431 5.96216247
170.18405244 6.01535523
170.03135298 6.03084676
169.87542519 6.01108996
169.71952298 5.95845032
169.56674449 5.87550296
169.41998494 5.76522031
169.28190199 5.63098102
169.15488957 5.47633830
169.04105427 5.30452517
168.94219144 5.11776769
168.85975835 4.91660419
168.79484475 4.69948824
168.74814224 4.46289028
168.71991534 4.20190820
168.70997987 3.91118670
168.71769617 3.58585701
168.74198490 3.22225675
168.78137390 2.81830357
168.83408392 2.37352137
168.89816306 1.88881586
168.97168095 1.36614684
169.05299000 0.80824973
169.14102171 0.21852628
169.23550308 -0.39888677
169.33698600 -1.03901468
169.44672863 -1.69602743
169.56651732 -2.36329705
169.69846483 -3.03351935
169.84479706 -3.69896184
170.00764774 -4.35193097
170.18888094 -4.98550705
170.38995344 -5.59448053
170.61182078 -6.17624845
170.85488550 -6.73130579
171.11898042 -7.26303320
171.40337725 -7.77675545
171.70681168 -8.27835375
172.02751716 -8.77286881
172.36326016 -9.26347912
172.71137028 -9.75105563
173.06875883 -10.23427618
173.43191918 -10.71011000
173.79690369 -11.17442585
174.15927335 -11.62253166
174.51402193 -12.04954940
174.85548565 -12.45061371
175.17726696 -12.82093504
175.47222935 -13.15578725
175.73265485 -13.45048729
175.95067947 -13.70044196
176.11909568 -13.90134247
176.23247983 -14.04957177
176.28837045 -14.14283479
176.28803052 -14.18090999
176.23639417 -14.16627369
176.14117751 -14.10426649
176.01153889 -14.00258140
175.85678683 -13.87015016
175.68543463 -13.71584394
175.50460417 -13.54769004
175.31958144 -13.37352881
175.13387918 -13.20168190
174.95048040 -13.03676553
174.77207616 -12.87911309
174.60080185 -12.72712728
174.43817977 -12.57858571
174.28514085 -12.43119831
174.14206039 -12.28280256
174.00879329 -12.13137440
173.88471107 -11.97495273
173.76874588 -11.81154462
173.65944718 -11.63906931
173.55505565 -11.45540441
173.45359671 -11.25859896
173.35299437 -11.04728820
173.25120250 -10.82126322
173.14634768 -10.58203730
173.03687536 -10.33314263
172.92168921 -10.07989755
172.80027078 -9.82856904
172.67276329 -9.58515047
172.54000308 -9.35419448
172.40348834 -9.13812236
172.26528692 -8.93718025
172.12789765 -8.74991034
171.99409084 -8.57384433
171.86675581 -8.40615179
171.74877760 -8.24409447
171.64295518 -8.08525772
171.55196206 -7.92760120
171.47834058 -7.76939416
171.42451867 -7.60909930
171.39283531 -7.44526097
171.38556461 -7.27644897
171.40492925 -7.10130853
171.45309772 -6.91876208
171.53216495 -6.72837434
171.64411809 -6.53082491
171.79079199 -6.32834043
171.97381833 -6.12484904
172.19457154 -5.92563286
172.45411239 -5.73643447
172.75312853 -5.56226919
173.09187034 -5.40640790
173.47007820 -5.26993346
173.88689711 -5.15196102
174.34077035 -5.05029374
174.82929557 -4.96217507
175.34900876 -4.88489141
175.89501087 -4.81613641
176.46022631 -4.75415732
177.03375307 -4.69775583
177.59684630 -4.64621681
178.11261168 -4.59921616
178.50222033 -4.55674197
178.62886105 -4.51905402
178.41575770 -4.48670881
177.96413174 -4.46067277
177.39802207 -4.44252198
176.78362676 -4.43465491
176.15270558 -4.44033437
175.52242376 -4.46333836
174.91410647 -4.50697713
174.33044440 -4.58332055
173.77758548 -4.69890272
173.26022788 -4.85698792
172.78192336 -5.05793683
172.34520334 -5.29997374
171.95162185 -5.57997147
171.60176920 -5.89408287
171.29528559 -6.23816094
171.03089196 -6.60798771
170.80645337 -6.99937133
170.61908765 -7.40818831
170.46533119 -7.83048141
170.33552881 -8.25581819
170.23116263 -8.68526181
170.14831437 -9.11507308
170.08315174 -9.54162114
170.03216576 -9.96187359
169.99227052 -10.37382641
169.96080281 -10.77685099
169.93543506 -11.17177015
169.91403098 -11.56049054
169.89448611 -11.94518108
169.87459587 -12.32723022
169.85198436 -12.70638210
169.82411187 -13.08039804
169.78836352 -13.44532109
169.74220702 -13.79614225
169.68340006 -14.12755634
169.61022262 -14.43456818
169.52170901 -14.71285056
169.41785046 -14.95886962
169.29974178 -15.16984876
169.16965016 -15.34364647
169.03099206 -15.47861152
168.88821721 -15.57347127
168.74660876 -15.62729999
168.61201906 -15.63960513
168.49056663 -15.61055082
168.38832207 -15.54129045
168.31100948 -15.43431899
168.26374753 -15.29369557
168.25085352 -15.12496467
168.27573122 -14.93466074
168.34086137 -14.72942548
168.44790187 -14.51495448
168.59788667 -14.29512180
168.79148914 -14.07159068
169.02929416 -13.84399221
169.31201736 -13.61049190
169.64062240 -13.36844738
170.01631635 -13.11492546
170.44043347 -12.84698981
170.91424129 -12.56178799
171.43871087 -12.25652841
172.01429024 -11.92844946
172.64071241 -11.57486220
173.31685381 -11.19331541
174.04064925 -10.78188894
174.80905774 -10.33958225
175.61805937 -9.86673228
176.46262835 -9.36537876
177.33649520 -8.83948429
178.23077590 -8.29490191
179.12296039 -7.73899156
179.65647978 -7.17985706
178.88709587 -6.62530573
177.96331110 -6.08178378
177.02992925 -5.55361852
176.10205943 -5.04279893
175.18679774 -4.54928627
174.28946766 -4.07162533
173.41476673 -3.60757581
172.56718217 -3.15457986
171.75121469 -2.71002214
170.97149316 -2.27133785
170.23278576 -1.83605643
169.53991289 -1.40185712
168.89758588 -0.96667817
168.31020923 -0.52888998
167.78168570 -0.08752091
167.31525317 0.35748424
166.91336657 0.80500016
166.57762741 1.25249883
166.30875518 1.69594851
166.10659267 2.12993510
165.97013985 2.54808655
165.89761033 2.94380436
165.88650610 3.31119994
165.93370612 3.64601554
166.03556444 3.94625733
166.18801464 4.21234581
166.38667747 4.44678251
166.62696978 4.65351862
166.90421081 4.83727005
167.21371996 5.00295419
167.55089440 5.15530122
167.91125899 5.29860169
168.29048737 5.43652452
168.68440373 5.57195630
169.08897838 5.70684230
169.50033367 5.84202549
169.91477530 5.97708299
170.32885967 6.11017228
170.73950012 6.23792206
171.14409971 6.35543469
171.54068496 6.45647882
171.92800571 6.53393369
172.30557120 6.58049171
172.67360969 6.58953756
173.03295820 6.55602638
173.38490630 6.47712542
173.73102176 6.35243629
174.07298128 6.18376495
174.41241810 5.97457800
174.75079203 5.72935726
175.08928572 5.45302734
175.42872988 5.15053509
175.76955563 4.82658242
176.11176688 4.48547381
176.45492039 4.13103694
176.79809739 3.76657630
177.13984784 3.39482315
177.47807716 3.01785178
177.80982050 2.63695150
178.13078895 2.25247491
178.43445180 1.86370941
178.71020465 1.46883339
178.94011926 1.06501469
179.09583611 0.64869478
179.14608033 0.21607253
179.08480438 -0.23624461
178.94242877 -0.71051876
178.75721112 -1.20725213
178.55564100 -1.72483764
178.35307070 -2.25960216
178.15827996 -2.80621033
177.97637022 -3.35827473
177.81015449 -3.90899766
177.66076108 -4.45172098
177.52789577 -4.98032933
177.40999402 -5.48950744
177.30437449 -5.97489361
177.20744420 -6.43318859
177.11497856 -6.86226456
177.02248015 -7.26128896
176.92559587 -7.63084130
176.82054425 -7.97297891
176.70448498 -8.29120342
176.57576270 -8.59028908
176.43398234 -8.87594197
176.27991385 -9.15426922
176.11526608 -9.43106443
175.94239096 -9.71097907
175.76398197 -9.99674119
175.58281446 -10.28864362
175.40155498 -10.58448155
175.22264751 -10.87996072
175.04827019 -11.16942808
174.88034497 -11.44669683
174.72057614 -11.70577213
174.57049380 -11.94136772
174.43148245 -12.14919154
174.30478536 -12.32604385
174.19148548 -12.46980104
174.09247186 -12.57936083
174.00840435 -12.65460303
173.93968668 -12.69638908
173.88645450 -12.70659792
173.84857929 -12.68818293
173.82568573 -12.64522312
173.81717668 -12.58293027
173.82226073 -12.50756018
173.83997861 -12.42616520
173.86923134 -12.34612075
173.90882608 -12.27436713
173.95755435 -12.21642382
174.01427235 -12.17554128
174.07630831 -12.15423409
174.14453295 -12.14562989
174.21825563 -12.14704191
174.29671575 -12.15521692
174.37899031 -12.16693877
174.46391658 -12.17944336
174.55004565 -12.19065741
174.63565211 -12.19939699
174.71886901 -12.20582707
174.79818086 -12.21282203
174.87257764 -12.22444846
174.94056924 -12.24147581
175.00133522 -12.26455108
175.04791932 -12.28467826
175.07865717 -12.30556865
175.09261004 -12.33151445
175.08979970 -12.36728392
175.07138588 -12.41793357
175.03975976 -12.48849530
174.99854204 -12.58352564
174.95248684 -12.70656739
174.90730650 -12.85965245
174.86943754 -13.04300850
174.84576904 -13.25507564
174.84890295 -13.44961281
174.88344769 -13.67226628
174.95478021 -13.92415261
175.06756686 -14.20438979
175.22557384 -14.50997452
175.43151339 -14.83619077
175.68693243 -15.17739743
175.99214881 -15.52788451
176.34623546 -15.88253695
176.74704583 -16.23720684
177.19125888 -16.58881854
177.67438924 -16.93530393
178.19058943 -17.27546189
178.73149774 -17.60880059
179.27878164 -17.93539468
179.69907229 -18.25578403
179.38620481 -18.57093856
178.81439340 -18.88230763
178.21849407 -19.19194604
177.62357722 -19.50265883
177.03953750 -19.81804146
176.47346164 -20.14224786
175.93145552 -20.47936518
175.41908105 -20.83244578
174.94147631 -21.20249070
174.50336933 -21.58783535
174.10904295 -21.98425218
173.76227588 -22.38570966
173.46627539 -22.78540602
173.22361429 -23.17667080
173.03617884 -23.55352579
172.90513274 -23.91090948
172.83089874 -24.24466693
172.81315698 -24.55143954
172.85085763 -24.82855325
172.94224148 -25.07395985
173.08486108 -25.28624894
173.27559549 -25.46472415
173.51065546 -25.60952250
173.78557812 -25.72175335
174.09520892 -25.80363404
174.43366395 -25.85858847
174.79426146 -25.89124962
175.16940755 -25.90727698
175.55042302 -25.91289054
175.92731006 -25.91405682
176.28849173 -25.91537509
176.62064430 -25.91892667
176.90891748 -25.92352935
177.13807483 -25.92476623
177.29511675 -25.91579831
177.37316620 -25.88859929
177.37472422 -25.83516094
177.31171370 -25.74839593
177.20194445 -25.62268170
177.06446825 -25.45409500
176.91628845 -25.24042970
176.77098664 -24.98108500
176.63861492 -24.67689205
176.52612019 -24.32993393
176.43788318 -23.94340105
176.37620986 -23.52151128
176.34173890 -23.06950453
176.33377298 -22.59369543
176.35055214 -22.10152183
176.38948424 -21.60146050
176.44734334 -21.10264270
176.52044291 -20.61403879
176.60478796 -20.14324648
176.69620897 -19.69521557
176.79048119 -19.27144968
176.88343460 -18.87007913
176.97106274 -18.48674618
177.04964259 -18.11585159
177.11587936 -17.75166797
177.16708421 -17.38903594
177.20136006 -17.02359355
177.21769450 -16.65170478
177.21584806 -16.27041454
177.19612708 -15.87756319
177.15923347 -15.47187092
177.10620668 -15.05292057
177.03838203 -14.62114329
176.95733202 -14.17788114
176.86479622 -13.72552120
176.76261307 -13.26765509
176.65266258 -12.80919740
176.53682228 -12.35637701
176.41693437 -11.91649725
176.29478079 -11.49736898
176.17206202 -11.10640800
176.05037673 -10.74955643
175.93120197 -10.43038868
175.81587381 -10.14982636
175.70557072 -9.90665164
175.60130170 -9.69859946
175.50390113 -9.52354546
175.41403303 -9.38037292
175.33220460 -9.26935770
175.25878866 -9.19214066
175.19405191 -9.15146930
175.13818515 -9.15088362
175.09133049 -9.19444743
175.05360103 -9.28655039
175.02508962 -9.43176083
175.00586587 -9.63470208
174.99596188 -9.89994029
174.99534991 -10.23189073
175.00391533 -10.63474204
175.02142904 -11.11236071
175.04752242 -11.66808277
175.08166735 -12.30428718
175.12316286 -13.02171771
175.17112911 -13.81870887
175.22450643 -14.69070414
175.28205158 -15.63053522
175.34232539 -16.62968111
175.40373778 -17.67761529
175.46754895 -18.74458820
175.53188578 -19.82339391
175.59481202 -20.90824058
175.65449371 -21.99458655
175.70941803 -23.07953937
175.75891346 -24.16674804
175.80333934 -25.25388759
175.84351348 -26.33646714
175.88049841 -27.41004766
175.91543977 -28.47079130
175.94734407 -29.51484328
175.97890277 -30.53760258
176.01144375 -31.53649670
176.04620908 -32.50965249
176.08435233 -33.45625534
176.12691060 -34.37649894
176.17477330 -35.27110690
176.22766508 -36.12190263
176.28237198 -36.95577555
176.33864899 -37.77061298
176.39616552 -38.56309935
176.45451320 -39.32963285
176.51322426 -40.06727576
176.57180316 -40.77439609
176.62977422 -41.45091005
176.68720854 -42.10432922
176.74881668 -42.71098132
176.81439883 -43.26892865
176.88309189 -43.77571107
176.95331899 -44.23123383
177.02367638 -44.63756377
177.09321303 -44.99639313
177.16129736 -45.30867226
177.22752427 -45.57498873
177.29165246 -45.79603764
177.35353430 -45.97306473
177.41302279 -46.10816117
177.46985271 -46.20422919
177.52350038 -46.26446939
177.57303002 -46.29142942
177.61693687 -46.28601321
177.65300185 -46.24707285
177.67818211 -46.17193370
177.68857808 -46.05758116
177.67953242 -45.90185766
177.64591823 -45.70417802
177.58263450 -45.46567787
177.48524357 -45.18895276
177.35059342 -44.87760313
177.17723797 -44.53575580
176.96554640 -44.16764471
176.71752427 -43.77728513
176.43646621 -43.36825785
176.12656955 -42.94361646
175.79259114 -42.50592885
175.43957461 -42.05745801
175.07264062 -41.60046602
174.69682273 -41.13758229
174.31693450 -40.67211230
173.93746291 -40.20809982
173.56248839 -39.74993683
173.19563449 -39.30144042
172.84004789 -38.86461930
172.49840734 -38.43870535
172.17295899 -38.02004977
171.86557330 -37.60300018
171.57781889 -37.18129021
171.31104539 -36.74930779
171.06646647 -36.30288491
170.84523271 -35.83958500
170.64848639 -35.35864198
170.47739126 -34.86073441
170.33313662 -34.34772102
170.21691817 -33.82240411
170.12990125 -33.28834796
170.07317405 -32.74975999
170.04769706 -32.21142901
170.05425307 -31.67869493
170.09340052 -31.15739419
170.16543468 -30.65370725
170.27037541 -30.17392537
170.40800632 -29.72435648
170.57794928 -29.31141623
170.77971445 -28.94132716
171.01025445 -28.62289578
171.27179045 -28.35106353
171.56373335 -28.12825045
171.88528504 -27.95383713
172.23543992 -27.82577918
172.61296159 -27.74227530
173.01628351 -27.70304655
173.44300408 -27.70862648
173.88953660 -27.74927489
174.35645010 -27.81410652
174.84378904 -27.90665278
175.34946402 -28.02851153
175.87114386 -28.18034609
176.40621002 -28.36227497
176.95162259 -28.57409751
177.50356680 -28.81551657
178.05641479 -29.08641755
178.59913654 -29.38720849
179.09931961 -29.71916782
179.41722102 -30.08466901
179.25456777 -30.48708544
178.79137022 -30.93018194
178.25335146 -31.41699185
177.69424496 -31.94852576
177.12871049 -32.52293890
176.56252683 -33.13563447
175.99873917 -33.78022156
175.43935046 -34.44978348
174.88590204 -35.13790989
174.33970053 -35.83925456
173.80190910 -36.54965284
173.27357915 -37.26595786
172.75565299 -37.98576011
172.24895322 -38.70709826
171.75416813 -39.42821876
171.27184149 -40.14741311
170.80237357 -40.86294893
170.34604006 -41.57310318
169.90303296 -42.27629686
169.47352388 -42.97130942
169.05774521 -43.65750873
168.65608029 -44.33496978
168.26914802 -45.00429494
167.89786566 -45.66597381
167.54347524 -46.31929216
167.20752351 -46.96112977
166.89178948 -47.58531269
166.59814245 -48.18316303
166.32826513 -48.74559048
166.08318124 -49.26663210
165.86334532 -49.74439397
165.67177889 -50.17176620
165.51163735 -50.53400102
165.38455457 -50.82511690
165.29166275 -51.04196084
165.23363732 -51.18369580
165.21072576 -51.25143367
165.22276746 -51.24797864
165.26919177 -51.17770637
165.34895621 -51.04670657
165.46029425 -50.86367329
165.60048045 -50.64189740
165.77208677 -50.37463029
165.97389010 -50.06708309
166.20413660 -49.72599326
166.46091496 -49.35740030
166.74220253 -48.96572091
167.04589001 -48.55309561
167.36981214 -48.11919561
167.71178827 -47.66165150
168.06967294 -47.17697322
168.44141420 -46.66160966
168.82511389 -46.11281066
169.21908203 -45.52913261
169.62187561 -44.91059934
170.03231395 -44.25862353
170.44946686 -43.57580596
170.87261806 -42.86569791
171.30121065 -42.13257753
171.73478369 -41.38126482
172.17290727 -40.61698649
172.61512032 -39.84529295
173.06087141 -39.07202196
173.50945703 -38.30328697
173.95994631 -37.54543866
174.41107517 -36.80491313
174.86108568 -36.08785919
175.30747643 -35.39949343
175.74661284 -34.74328338
176.17312218 -34.12026647
176.57897248 -33.52890028
176.95215258 -32.96564734
177.27509726 -32.42610649
177.52383510 -31.90623752
177.67054132 -31.40326269
177.69542682 -30.94369279
177.61081464 -30.51093750
177.42228582 -30.10913153
177.14640286 -29.74294750
176.80334955 -29.41728805
176.41174762 -29.13702245
175.97606443 -28.90037042
175.52055575 -28.70085618
