#  Overlap between R and R+dR : i_MO_R, j_MO_R+dR, S_ij  
1    1    0.230436E+00 
1    2    0.284740E+00 
1    3    0.000000E+00 
1    4    -0.408698E+00 
1    5    0.000000E+00 
1    6    0.157335E+00 
1    7    0.000000E+00 
1    8    -0.766799E-01 
1    9    0.000000E+00 
1    10    0.283522E-01 
1    11    0.134415E+00 
1    12    0.283522E-01 
1    13    0.000000E+00 
1    14    0.000000E+00 
1    15    0.000000E+00 
1    16    0.141982E-01 
1    17    0.543256E-01 
1    18    -0.161221E-01 
1    19    -0.111422E-02 
1    20    -0.687956E-03 
1    21    0.199121E-01 
1    22    0.594363E-01 
1    23    0.108384E-01 
1    24    -0.395530E-03 
1    25    -0.239709E-01 
2    1    0.284740E+00 
2    2    0.887069E+00 
2    3    0.000000E+00 
2    4    -0.332173E+00 
2    5    0.000000E+00 
2    6    0.727053E+00 
2    7    0.000000E+00 
2    8    -0.283885E+00 
2    9    0.000000E+00 
2    10    0.493667E+00 
2    11    0.594712E+00 
2    12    0.493667E+00 
2    13    0.000000E+00 
2    14    0.000000E+00 
2    15    0.000000E+00 
2    16    0.134998E+00 
2    17    0.308808E+00 
2    18    -0.189987E+00 
2    19    -0.131302E-01 
2    20    -0.810704E-02 
2    21    0.169671E+00 
2    22    0.333988E+00 
2    23    0.985382E-01 
2    24    -0.359600E-02 
2    25    -0.217934E+00 
3    1    0.000000E+00 
3    2    0.000000E+00 
3    3    0.828524E+00 
3    4    0.000000E+00 
3    5    0.000000E+00 
3    6    0.000000E+00 
3    7    0.476525E+00 
3    8    0.000000E+00 
3    9    0.000000E+00 
3    10    0.000000E+00 
3    11    0.000000E+00 
3    12    0.000000E+00 
3    13    -0.425304E+00 
3    14    0.000000E+00 
3    15    0.000000E+00 
3    16    0.177182E+00 
3    17    0.143937E+00 
3    18    -0.262047E+00 
3    19    -0.224070E-01 
3    20    -0.138349E-01 
3    21    -0.881361E-01 
3    22    -0.604976E-01 
3    23    0.178009E-01 
3    24    0.245221E-02 
3    25    0.148615E+00 
4    1    0.408698E+00 
4    2    0.332173E+00 
4    3    0.000000E+00 
4    4    0.531400E+00 
4    5    0.000000E+00 
4    6    0.119853E+00 
4    7    0.000000E+00 
4    8    0.427804E+00 
4    9    0.000000E+00 
4    10    0.155909E+00 
4    11    -0.277180E+00 
4    12    0.155909E+00 
4    13    0.000000E+00 
4    14    0.000000E+00 
4    15    0.000000E+00 
4    16    0.122452E-01 
4    17    0.994763E-02 
4    18    -0.224070E-01 
4    19    0.606213E-01 
4    20    -0.956143E-03 
4    21    0.321639E-02 
4    22    0.220777E-02 
4    23    0.245221E-02 
4    24    0.849072E-01 
4    25    -0.542347E-02 
5    1    0.000000E+00 
5    2    0.000000E+00 
5    3    0.000000E+00 
5    4    0.000000E+00 
5    5    0.828524E+00 
5    6    0.000000E+00 
5    7    0.000000E+00 
5    8    0.000000E+00 
5    9    0.476525E+00 
5    10    0.000000E+00 
5    11    0.000000E+00 
5    12    0.000000E+00 
5    13    0.000000E+00 
5    14    0.000000E+00 
5    15    -0.425304E+00 
5    16    0.756063E-02 
5    17    0.614201E-02 
5    18    -0.138349E-01 
5    19    -0.956143E-03 
5    20    0.615796E-01 
5    21    0.194928E+00 
5    22    0.133801E+00 
5    23    0.148615E+00 
5    24    -0.542347E-02 
5    25    -0.243690E+00 
6    1    0.157335E+00 
6    2    0.727053E+00 
6    3    0.000000E+00 
6    4    -0.119853E+00 
6    5    0.000000E+00 
6    6    0.968865E+00 
6    7    0.000000E+00 
6    8    -0.243684E+00 
6    9    0.000000E+00 
6    10    0.666723E+00 
6    11    0.688009E+00 
6    12    0.666723E+00 
6    13    0.000000E+00 
6    14    0.000000E+00 
6    15    0.000000E+00 
6    16    0.318027E+00 
6    17    0.587154E+00 
6    18    -0.226657E+00 
6    19    -0.156645E-01 
6    20    -0.967182E-02 
6    21    0.355436E+00 
6    22    0.621830E+00 
6    23    0.994701E-01 
6    24    -0.363001E-02 
6    25    -0.219995E+00 
7    1    0.000000E+00 
7    2    0.000000E+00 
7    3    0.476525E+00 
7    4    0.000000E+00 
7    5    0.000000E+00 
7    6    0.000000E+00 
7    7    0.968865E+00 
7    8    0.000000E+00 
7    9    0.000000E+00 
7    10    0.000000E+00 
7    11    0.000000E+00 
7    12    0.000000E+00 
7    13    -0.146584E+00 
7    14    0.000000E+00 
7    15    0.000000E+00 
7    16    0.522076E+00 
7    17    0.497544E+00 
7    18    -0.212343E+00 
7    19    -0.285007E-01 
7    20    -0.175973E-01 
7    21    -0.226582E+00 
7    22    -0.204442E+00 
7    23    0.156057E+00 
7    24    0.256250E-02 
7    25    0.155299E+00 
8    1    0.766799E-01 
8    2    0.283885E+00 
8    3    0.000000E+00 
8    4    0.427804E+00 
8    5    0.000000E+00 
8    6    0.243684E+00 
8    7    0.000000E+00 
8    8    0.907575E+00 
8    9    0.000000E+00 
8    10    0.250752E+00 
8    11    0.894961E-01 
8    12    0.250752E+00 
8    13    0.000000E+00 
8    14    0.000000E+00 
8    15    0.000000E+00 
8    16    0.360813E-01 
8    17    0.343859E-01 
8    18    -0.285007E-01 
8    19    0.198077E+00 
8    20    -0.121617E-02 
8    21    0.826876E-02 
8    22    0.746078E-02 
8    23    0.256250E-02 
8    24    0.226181E+00 
8    25    -0.566740E-02 
9    1    0.000000E+00 
9    2    0.000000E+00 
9    3    0.000000E+00 
9    4    0.000000E+00 
9    5    0.476525E+00 
9    6    0.000000E+00 
9    7    0.000000E+00 
9    8    0.000000E+00 
9    9    0.968865E+00 
9    10    0.000000E+00 
9    11    0.000000E+00 
9    12    0.000000E+00 
9    13    0.000000E+00 
9    14    0.000000E+00 
9    15    -0.146584E+00 
9    16    0.222778E-01 
9    17    0.212310E-01 
9    18    -0.175973E-01 
9    19    -0.121617E-02 
9    20    0.199295E+00 
9    21    0.501124E+00 
9    22    0.452157E+00 
9    23    0.155299E+00 
9    24    -0.566740E-02 
9    25    -0.117195E+00 
10    1    0.283522E-01 
10    2    0.493667E+00 
10    3    0.000000E+00 
10    4    -0.155909E+00 
10    5    0.000000E+00 
10    6    0.666723E+00 
10    7    0.000000E+00 
10    8    -0.250752E+00 
10    9    0.000000E+00 
10    10    0.910541E+00 
10    11    0.360402E+00 
10    12    0.303514E+00 
10    13    0.000000E+00 
10    14    0.000000E+00 
10    15    0.000000E+00 
10    16    0.401322E+00 
10    17    0.410627E+00 
10    18    -0.431104E+00 
10    19    -0.488233E-01 
10    20    -0.301452E-01 
10    21    0.176373E+00 
10    22    0.366133E+00 
10    23    -0.423762E-01 
10    24    -0.352595E-02 
10    25    -0.213688E+00 
11    1    0.134415E+00 
11    2    0.594712E+00 
11    3    0.000000E+00 
11    4    0.277180E+00 
11    5    0.000000E+00 
11    6    0.688009E+00 
11    7    0.000000E+00 
11    8    -0.894961E-01 
11    9    0.000000E+00 
11    10    0.360402E+00 
11    11    0.807427E+00 
11    12    0.360402E+00 
11    13    0.000000E+00 
11    14    0.000000E+00 
11    15    0.000000E+00 
11    16    0.980545E-01 
11    17    0.326996E+00 
11    18    -0.103020E+00 
11    19    0.119093E-01 
11    20    -0.439602E-02 
11    21    0.118772E+00 
11    22    0.352499E+00 
11    23    0.506049E-01 
11    24    0.322565E-02 
11    25    -0.111921E+00 
12    1    0.283522E-01 
12    2    0.493667E+00 
12    3    0.000000E+00 
12    4    -0.155909E+00 
12    5    0.000000E+00 
12    6    0.666723E+00 
12    7    0.000000E+00 
12    8    -0.250752E+00 
12    9    0.000000E+00 
12    10    0.303514E+00 
12    11    0.360402E+00 
12    12    0.910541E+00 
12    13    0.000000E+00 
12    14    0.000000E+00 
12    15    0.000000E+00 
12    16    0.971539E-01 
12    17    0.326748E+00 
12    18    -0.101228E+00 
12    19    -0.699597E-02 
12    20    0.742967E-02 
12    21    0.400823E+00 
12    22    0.419261E+00 
12    23    0.275919E+00 
12    24    -0.100692E-01 
12    25    -0.302830E+00 
13    1    0.000000E+00 
13    2    0.000000E+00 
13    3    0.425304E+00 
13    4    0.000000E+00 
13    5    0.000000E+00 
13    6    0.000000E+00 
13    7    0.146584E+00 
13    8    0.000000E+00 
13    9    0.000000E+00 
13    10    0.000000E+00 
13    11    0.000000E+00 
13    12    0.000000E+00 
13    13    0.739876E+00 
13    14    0.000000E+00 
13    15    0.000000E+00 
13    16    0.364766E-01 
13    17    0.100589E-01 
13    18    -0.560994E-01 
13    19    0.233436E+00 
13    20    -0.309707E-02 
13    21    -0.364570E-02 
13    22    -0.862939E-03 
13    23    0.148049E-02 
13    24    -0.120267E+00 
13    25    0.644113E-02 
14    1    0.000000E+00 
14    2    0.000000E+00 
14    3    0.000000E+00 
14    4    0.000000E+00 
14    5    0.000000E+00 
14    6    0.000000E+00 
14    7    0.000000E+00 
14    8    0.000000E+00 
14    9    0.000000E+00 
14    10    0.000000E+00 
14    11    0.000000E+00 
14    12    0.000000E+00 
14    13    0.000000E+00 
14    14    0.910541E+00 
14    15    0.000000E+00 
14    16    0.225219E-01 
14    17    0.621074E-02 
14    18    -0.346377E-01 
14    19    -0.309707E-02 
14    20    0.236540E+00 
14    21    -0.220946E+00 
14    22    -0.522980E-01 
14    23    0.897244E-01 
14    24    0.644113E-02 
14    25    0.269988E+00 
15    1    0.000000E+00 
15    2    0.000000E+00 
15    3    0.000000E+00 
15    4    0.000000E+00 
15    5    0.425304E+00 
15    6    0.000000E+00 
15    7    0.000000E+00 
15    8    0.000000E+00 
15    9    0.146584E+00 
15    10    0.000000E+00 
15    11    0.000000E+00 
15    12    0.000000E+00 
15    13    0.000000E+00 
15    14    0.000000E+00 
15    15    0.739876E+00 
15    16    0.155652E-02 
15    17    0.429231E-03 
15    18    -0.309707E-02 
15    19    0.996109E-02 
15    20    0.163475E-01 
