#  All Overlap: i_MO, j_MO, S_ij  
1    1    0.100000E+01 
1    2    0.233690E+00 
1    3    0.000000E+00 
1    4    0.000000E+00 
1    5    0.000000E+00 
1    6    0.167280E+00 
1    7    0.000000E+00 
1    8    0.000000E+00 
1    9    0.000000E+00 
1    10    0.335315E-01 
1    11    0.335315E-01 
1    12    0.335315E-01 
1    13    0.000000E+00 
1    14    0.000000E+00 
1    15    0.000000E+00 
1    16    0.346526E-01 
1    17    0.688189E-01 
1    18    0.346526E-01 
1    19    0.688189E-01 
2    1    0.233690E+00 
2    2    0.100000E+01 
2    3    0.000000E+00 
2    4    0.000000E+00 
2    5    0.000000E+00 
2    6    0.763641E+00 
2    7    0.000000E+00 
2    8    0.000000E+00 
2    9    0.000000E+00 
2    10    0.547066E+00 
2    11    0.547066E+00 
2    12    0.547066E+00 
2    13    0.000000E+00 
2    14    0.000000E+00 
2    15    0.000000E+00 
2    16    0.247247E+00 
2    17    0.379507E+00 
2    18    0.247247E+00 
2    19    0.379507E+00 
3    1    0.000000E+00 
3    2    0.000000E+00 
3    3    0.100000E+01 
3    4    0.000000E+00 
3    5    0.000000E+00 
3    6    0.000000E+00 
3    7    0.501521E+00 
3    8    0.000000E+00 
3    9    0.000000E+00 
3    10    0.000000E+00 
3    11    0.000000E+00 
3    12    0.000000E+00 
3    13    0.000000E+00 
3    14    0.000000E+00 
3    15    0.000000E+00 
3    16    0.286266E+00 
3    17    0.147807E+00 
3    18    -0.955577E-01 
3    19    -0.493390E-01 
4    1    0.000000E+00 
4    2    0.000000E+00 
4    3    0.000000E+00 
4    4    0.100000E+01 
4    5    0.000000E+00 
4    6    0.000000E+00 
4    7    0.000000E+00 
4    8    0.501521E+00 
4    9    0.000000E+00 
4    10    0.000000E+00 
4    11    0.000000E+00 
4    12    0.000000E+00 
4    13    0.000000E+00 
4    14    0.000000E+00 
4    15    0.000000E+00 
4    16    0.000000E+00 
4    17    0.000000E+00 
4    18    0.269846E+00 
4    19    0.139329E+00 
5    1    0.000000E+00 
5    2    0.000000E+00 
5    3    0.000000E+00 
5    4    0.000000E+00 
5    5    0.100000E+01 
5    6    0.000000E+00 
5    7    0.000000E+00 
5    8    0.000000E+00 
5    9    0.501521E+00 
5    10    0.000000E+00 
5    11    0.000000E+00 
5    12    0.000000E+00 
5    13    0.000000E+00 
5    14    0.000000E+00 
5    15    0.000000E+00 
5    16    0.000000E+00 
5    17    0.000000E+00 
5    18    0.000000E+00 
5    19    0.000000E+00 
6    1    0.167280E+00 
6    2    0.763641E+00 
6    3    0.000000E+00 
6    4    0.000000E+00 
6    5    0.000000E+00 
6    6    0.100000E+01 
6    7    0.000000E+00 
6    8    0.000000E+00 
6    9    0.000000E+00 
6    10    0.699015E+00 
6    11    0.699015E+00 
6    12    0.699015E+00 
6    13    0.000000E+00 
6    14    0.000000E+00 
6    15    0.000000E+00 
6    16    0.426176E+00 
6    17    0.682806E+00 
6    18    0.426176E+00 
6    19    0.682806E+00 
7    1    0.000000E+00 
7    2    0.000000E+00 
7    3    0.501521E+00 
7    4    0.000000E+00 
7    5    0.000000E+00 
7    6    0.000000E+00 
7    7    0.100000E+01 
7    8    0.000000E+00 
7    9    0.000000E+00 
7    10    0.000000E+00 
7    11    0.000000E+00 
7    12    0.000000E+00 
7    13    0.000000E+00 
7    14    0.000000E+00 
7    15    0.000000E+00 
7    16    0.583430E+00 
7    17    0.481388E+00 
7    18    -0.194753E+00 
7    19    -0.160691E+00 
8    1    0.000000E+00 
8    2    0.000000E+00 
8    3    0.000000E+00 
8    4    0.501521E+00 
8    5    0.000000E+00 
8    6    0.000000E+00 
8    7    0.000000E+00 
8    8    0.100000E+01 
8    9    0.000000E+00 
8    10    0.000000E+00 
8    11    0.000000E+00 
8    12    0.000000E+00 
8    13    0.000000E+00 
8    14    0.000000E+00 
8    15    0.000000E+00 
8    16    0.000000E+00 
8    17    0.000000E+00 
8    18    0.549965E+00 
8    19    0.453776E+00 
9    1    0.000000E+00 
9    2    0.000000E+00 
9    3    0.000000E+00 
9    4    0.000000E+00 
9    5    0.501521E+00 
9    6    0.000000E+00 
9    7    0.000000E+00 
9    8    0.000000E+00 
9    9    0.100000E+01 
9    10    0.000000E+00 
9    11    0.000000E+00 
9    12    0.000000E+00 
9    13    0.000000E+00 
9    14    0.000000E+00 
9    15    0.000000E+00 
9    16    0.000000E+00 
9    17    0.000000E+00 
9    18    0.000000E+00 
9    19    0.000000E+00 
10    1    0.335315E-01 
10    2    0.547066E+00 
10    3    0.000000E+00 
10    4    0.000000E+00 
10    5    0.000000E+00 
10    6    0.699015E+00 
10    7    0.000000E+00 
10    8    0.000000E+00 
10    9    0.000000E+00 
10    10    0.100000E+01 
10    11    0.333333E+00 
10    12    0.333333E+00 
10    13    0.000000E+00 
10    14    0.000000E+00 
10    15    0.000000E+00 
10    16    0.554681E+00 
10    17    0.470244E+00 
10    18    0.209572E+00 
10    19    0.407075E+00 
11    1    0.335315E-01 
11    2    0.547066E+00 
11    3    0.000000E+00 
11    4    0.000000E+00 
11    5    0.000000E+00 
11    6    0.699015E+00 
11    7    0.000000E+00 
11    8    0.000000E+00 
11    9    0.000000E+00 
11    10    0.333333E+00 
11    11    0.100000E+01 
11    12    0.333333E+00 
11    13    0.000000E+00 
11    14    0.000000E+00 
11    15    0.000000E+00 
11    16    0.166296E+00 
11    17    0.399154E+00 
11    18    0.511404E+00 
11    19    0.462323E+00 
12    1    0.335315E-01 
12    2    0.547066E+00 
12    3    0.000000E+00 
12    4    0.000000E+00 
12    5    0.000000E+00 
12    6    0.699015E+00 
12    7    0.000000E+00 
12    8    0.000000E+00 
12    9    0.000000E+00 
12    10    0.333333E+00 
12    11    0.333333E+00 
12    12    0.100000E+01 
12    13    0.000000E+00 
12    14    0.000000E+00 
12    15    0.000000E+00 
12    16    0.166296E+00 
12    17    0.399154E+00 
12    18    0.166296E+00 
12    19    0.399154E+00 
13    1    0.000000E+00 
13    2    0.000000E+00 
13    3    0.000000E+00 
13    4    0.000000E+00 
13    5    0.000000E+00 
13    6    0.000000E+00 
13    7    0.000000E+00 
13    8    0.000000E+00 
13    9    0.000000E+00 
13    10    0.000000E+00 
13    11    0.000000E+00 
13    12    0.000000E+00 
13    13    0.100000E+01 
13    14    0.000000E+00 
13    15    0.000000E+00 
13    16    0.000000E+00 
13    17    0.000000E+00 
13    18    -0.211673E+00 
13    19    -0.387447E-01 
14    1    0.000000E+00 
14    2    0.000000E+00 
14    3    0.000000E+00 
14    4    0.000000E+00 
14    5    0.000000E+00 
14    6    0.000000E+00 
14    7    0.000000E+00 
14    8    0.000000E+00 
14    9    0.000000E+00 
14    10    0.000000E+00 
14    11    0.000000E+00 
14    12    0.000000E+00 
14    13    0.000000E+00 
14    14    0.100000E+01 
14    15    0.000000E+00 
14    16    0.000000E+00 
14    17    0.000000E+00 
14    18    0.000000E+00 
14    19    0.000000E+00 
15    1    0.000000E+00 
15    2    0.000000E+00 
15    3    0.000000E+00 
15    4    0.000000E+00 
15    5    0.000000E+00 
15    6    0.000000E+00 
15    7    0.000000E+00 
15    8    0.000000E+00 
15    9    0.000000E+00 
15    10    0.000000E+00 
15    11    0.000000E+00 
15    12    0.000000E+00 
15    13    0.000000E+00 
15    14    0.000000E+00 
15    15    0.100000E+01 
15    16    0.000000E+00 
15    17    0.000000E+00 
15    18    0.000000E+00 
15    19    0.000000E+00 
16    1    0.346526E-01 
16    2    0.247247E+00 
16    3    0.286266E+00 
16    4    0.000000E+00 
16    5    0.000000E+00 
16    6    0.426176E+00 
16    7    0.583430E+00 
16    8    0.000000E+00 
16    9    0.000000E+00 
16    10    0.554681E+00 
16    11    0.166296E+00 
16    12    0.166296E+00 
16    13    0.000000E+00 
16    14    0.000000E+00 
16    15    0.000000E+00 
16    16    0.100000E+01 
16    17    0.658292E+00 
16    18    0.425955E-01 
16    19    0.207908E+00 
17    1    0.688189E-01 
17    2    0.379507E+00 
17    3    0.147807E+00 
17    4    0.000000E+00 
17    5    0.000000E+00 
17    6    0.682806E+00 
17    7    0.481388E+00 
17    8    0.000000E+00 
17    9    0.000000E+00 
17    10    0.470244E+00 
17    11    0.399154E+00 
17    12    0.399154E+00 
17    13    0.000000E+00 
17    14    0.000000E+00 
17    15    0.000000E+00 
17    16    0.658292E+00 
17    17    0.100000E+01 
17    18    0.207908E+00 
17    19    0.492649E+00 
18    1    0.346526E-01 
18    2    0.247247E+00 
18    3    -0.955577E-01 
18    4    0.269846E+00 
18    5    0.000000E+00 
18    6    0.426176E+00 
18    7    -0.194753E+00 
18    8    0.549965E+00 
18    9    0.000000E+00 
18    10    0.209572E+00 
18    11    0.511404E+00 
18    12    0.166296E+00 
18    13    -0.211673E+00 
18    14    0.000000E+00 
18    15    0.000000E+00 
18    16    0.425955E-01 
18    17    0.207908E+00 
18    18    0.100000E+01 
18    19    0.658292E+00 
19    1    0.688189E-01 
19    2    0.379507E+00 
19    3    -0.493390E-01 
19    4    0.139329E+00 
19    5    0.000000E+00 
19    6    0.682806E+00 
19    7    -0.160691E+00 
19    8    0.453776E+00 
19    9    0.000000E+00 
19    10    0.407075E+00 
19    11    0.462323E+00 
19    12    0.399154E+00 
19    13    -0.387447E-01 
19    14    0.000000E+00 
19    15    0.000000E+00 
19    16    0.207908E+00 
19    17    0.492649E+00 
19    18    0.658292E+00 
19    19    0.100000E+01 
